,Date,deaths,confirmed,recovered,active,new_confirmed,new_recovered,new_deaths,Unnamed: 0,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE,PS3,PS4,Vita,bitrate,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers
1165,2020-03-11 00:00:00+00:00,4613.0,125252.0,66688.0,53951.0,7530.0,2402.0,360.0,102.0,20.81,138.09,33.76,36.56,78.53,138.0,93.69,39.0,8.62,231.17,48.46,178.72,45.7,92.89,61.0,249.2,11.08,82.23,42.39,34.58,34.58,35.38,36.41,25.54,48.74,10.46,36.92,6.77,14.88,178.48,34.05,15.99,9.8,4.49,53.95,22.76,48.74,101.86,125.16,26.0,640.2,106.0,79.05,5.06,34.85,82.86,15.29,55.36,20.0,14.28,35.53,277.39,1857.85,1248.27,115.31,39.02,121.01,52.39,35.15,101.61,101.61,76.29,109.54,58.95,11800.0,80400.0,1000.0,0.010881909792726754,,,16742145.0,4749839.0,,,,
1166,2020-03-12 00:00:00+00:00,3810.0,109467.0,66720.0,38937.0,2459.0,1313.0,103.0,101.0,18.16,127.31,30.48,33.38,73.28,127.08,88.3,35.86,7.23,223.3,45.75,166.0,41.62,85.51,55.74,216.13,9.35,77.23,39.9,32.48,32.48,31.84,31.97,22.26,44.98,9.12,35.1,6.1,13.69,160.0,29.81,15.52,9.56,3.995,45.3,20.39,44.98,91.43,118.78,23.6,580.89,95.97,62.97,4.58,31.86,82.02,13.46,51.95,17.5,13.86,32.62,255.94,1721.98,1122.62,105.82,34.5,109.65,47.96,32.74,94.79,94.79,69.52,99.42,54.53,14300.0,82400.0,1300.0,0.011396580159176764,,,16814366.0,4888209.0,,,,
1167,2020-03-13 00:00:00+00:00,5397.0,144527.0,69930.0,69200.0,16857.0,1929.0,682.0,100.0,17.01,129.32,31.27,34.27,77.91,127.92,88.93,35.58,7.8,227.99,44.38,165.0,40.94,85.01,55.58,220.05,7.95,79.98,40.01,33.75,33.75,31.66,31.75,22.57,48.11,9.29,36.76,6.15,14.65,162.82,30.15,16.6,9.88,4.13,47.82,20.74,48.11,93.15,117.18,24.6,595.0,95.17,63.96,4.58,32.92,80.15,13.94,53.0,18.7,12.8,32.8,264.89,1755.0,1174.99,107.71,35.18,108.68,48.26,34.5,98.74,98.74,71.18,103.31,56.35,15800.0,102300.0,1200.0,0.01099804837463823,,,17804957.0,5362265.0,,,,
1168,2020-03-14 00:00:00+00:00,6178.0,158781.0,72648.0,79955.0,14664.0,2757.0,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24100.0,142900.0,1600.0,0.0104448465759876,,,19728294.0,6267991.0,,,,
1169,2020-03-15 00:00:00+00:00,4585.0,139751.0,73151.0,62015.0,7562.0,3028.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25500.0,146100.0,1200.0,0.001804335609270632,8805625.690220617,6610915.99745513,20313451.0,6395544.0,,,,
1170,2020-03-16 00:00:00+00:00,7103.0,178565.0,77757.0,93705.0,14129.0,2062.0,691.0,99.0,15.99,123.57,29.94,30.44,70.65,122.29,80.53,31.14,6.99,216.0,42.59,147.87,35.96,79.3,51.79,198.0,6.35,72.57,34.4,29.0,29.0,26.48,26.62,19.05,44.71,7.69,30.0,5.03,13.25,150.23,26.34,14.48,9.35,3.19,40.49,17.96,44.71,87.0,110.0,21.51,469.4997,81.0,58.24,3.75,31.0,78.34,11.58,50.9,16.36,12.65,31.04,241.95,1641.51,1089.61,93.43,33.23,98.0,47.51,30.88,89.19,89.19,68.28,95.88,52.0,23400.0,132700.0,1400.0,0.0015191207988322253,,,19059854.0,5487638.0,,,,
1171,2020-03-17 00:00:00+00:00,7890.0,195637.0,80480.0,107267.0,15629.0,2757.0,779.0,98.0,16.05,128.55,31.64,32.53,75.52,137.42,79.07,31.91,6.91,230.54,44.92,146.71,35.71,78.58,55.05,205.46,6.37,70.4,35.21,31.04,31.04,26.09,27.42,18.57,46.59,7.47,30.71,5.49,13.23,157.0,27.63,15.5,9.74,3.29,42.0,18.25,46.59,87.47,115.61,21.31,440.01,85.17,49.9,4.25,32.12,77.6,11.78,51.5,16.61,11.79,29.4,247.51,1775.47,1090.64,97.7,34.7,100.61,45.755,32.76,91.6,91.6,65.91,96.03,53.41,22700.0,153000.0,1400.0,0.007899632650503823,,,19749321.0,5628454.0,,,,
1172,2020-03-18 00:00:00+00:00,8719.0,213506.0,82971.0,121816.0,17735.0,2473.0,828.0,97.0,15.18,131.02,30.77,31.7,74.98,138.84,77.0,32.27,6.51,239.1,45.1,133.28,33.01,81.01,54.3,209.06,6.17,66.21,34.55,28.82,28.82,23.82,24.73,17.53,44.42,6.99,29.17,5.56,12.4,150.0,27.7,15.13,9.19,3.31,37.06,17.67,44.42,90.44,115.87,18.83,389.0,83.84,37.17,4.65,32.0,74.6,12.75,53.99,14.8075,11.61,28.27,239.77,1750.0,1059.94,95.23,33.76,99.41,46.71,31.62,91.5,91.5,63.7301,100.05,54.78,26400.0,150700.0,1800.0,0.015921925882731884,,,20200769.0,5705771.0,,,,
1173,2020-03-19 00:00:00+00:00,9847.0,241390.0,84623.0,146920.0,27799.0,1661.0,1136.0,96.0,12.26,134.99,32.22,31.47,81.36,135.78,78.04,33.86,6.4,236.5,45.16,136.76,32.533,79.12,53.4,210.01,4.87,55.26,33.73,28.55,28.55,23.17,23.69,16.15,42.4,6.82,28.7,5.77,11.5,137.38,27.66,14.79,8.39,3.2075,35.47,17.26,42.4,91.77,118.12,16.34,374.6965,76.9,33.73,4.93,31.36,74.77,12.94,53.76,12.5775,11.4,26.98,247.385,1860.0,1088.22,92.5,37.05,102.33,47.84,31.47,90.95,90.95,61.12,99.39,54.86,27000.0,154700.0,1300.0,0.029095502248682438,,,20676191.0,5831719.0,,,,
1174,2020-03-20 00:00:00+00:00,11289.0,271122.0,87058.0,172775.0,29458.0,2471.0,1433.0,95.0,13.42,126.83,30.28,30.34,74.05,125.86,80.97,35.33,7.01,217.81,44.83,153.26,35.19,75.85,52.54,205.75,6.3,59.53,34.84,30.41,30.41,25.65,25.88,18.24,44.0,7.97,29.03,6.0,12.76,148.99,28.68,14.96,9.47,3.26,40.46,18.08,44.0,89.82,120.0,18.42,438.2,86.61,45.5,4.85,30.46,80.0,13.74,52.72,13.28,12.25,29.22,247.18,1926.31,1130.9,96.54,38.27,100.92,46.51,29.5,92.24,92.24,65.03,104.5,56.48,31100.0,166200.0,1200.0,0.031291848396735725,,,21359817.0,6233758.0,,,,
1175,2020-03-21 00:00:00+00:00,12961.0,303509.0,91346.0,199202.0,32361.0,4275.0,1677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36100.0,190200.0,1600.0,0.028192320752865083,,,22379088.0,7023517.0,,,,
1176,2020-03-22 00:00:00+00:00,14621.0,334762.0,97494.0,222649.0,31430.0,6215.0,1662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500.0,183000.0,1000.0,0.0147651959623089,8823295.479719525,7425881.293358179,22678529.0,7095128.0,,,,
1177,2020-03-23 00:00:00+00:00,16489.0,377575.0,100391.0,260695.0,42501.0,3035.0,1867.0,94.0,12.82,117.0,28.76,29.85,67.07,117.97,75.68,33.42,6.45,219.26,42.9,136.17,36.48,66.39,48.65,186.67,6.34,58.26,32.53,29.93,29.93,26.64,29.58,17.99,43.34,7.74,27.58,6.0,13.22,136.03,26.26,15.63,9.15,3.5325,37.55,18.09,43.34,80.57,113.72,18.01,433.6,81.36,39.88,4.57,27.39,74.98,12.9235,50.61,15.52,11.75,27.87,228.08,1827.75,1056.37,97.99,35.51,94.6,46.02,27.25,89.73,89.73,61.55,97.35,53.94,33300.0,159600.0,1400.0,0.010787468227317892,,,22218401.0,6161410.0,,,,
