,CVX,XOM,PTR,GM,AAPL,AMZN,GOOGL,ID,Timestamp,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers,PS,deaths,confirmed,recovered,active,new_confirmed,new_recovered,Date,IX
604,0.51526177,0.39580783,1.1038451,0.054515686,1.0643302,1.2210053,1.3235208,,,0.42584866,-0.89874977,-0.6710132,-0.4992053,0.47546792,0.5107327,0.4156577,0.7930305,-0.44080067,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-28,
605,0.4252969,0.36858281,1.1784078,-0.09683302,1.0975713,1.2618197,1.316583,,,0.49565834,-0.89869547,-0.8309971,-0.5215551,0.47000214,0.507657,0.40806624,0.7840207,-0.44080067,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-29,
606,0.43729222,0.37052748,1.1978589,-0.2251504,1.1879636,1.3759805,1.3813353,,,0.5625618,-0.8984736,-0.8581344,-0.5083258,0.46474874,0.5044497,0.40142876,0.7753693,-0.37863752,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-30,
607,0.33533204,0.32968995,0.87691534,-0.48836556,1.2830213,1.4008534,1.295076,,,0.6247509,-0.8980868,-0.37221965,-0.20915133,0.45975277,0.5011198,0.39584327,0.7671752,0.16269962,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-31,
608,,,,,,,,,,0.681079,-0.8975388,0.49270868,0.31735688,0.4550593,0.4976763,0.3914077,0.7595372,0.63928354,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-01,
609,,,,,,,,,,0.7310306,-0.8968334,0.616019,0.35191277,0.4507075,0.49413002,0.3881951,0.75253385,0.5563994,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-02,
610,,,,,,,,,,0.77459157,-0.8959735,-0.573583,-0.50278723,0.44671276,0.49049884,0.3861783,0.74616224,0.02801287,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,
611,0.2648596,0.3627489,0.80883634,-0.55416936,1.3384231,1.4514818,1.0662076,,,0.8120341,-0.8949609,-1.1408362,-0.8286395,0.44308463,0.4868024,0.38530526,0.74039894,-0.44986612,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,
612,0.13441055,0.26357207,0.6056801,-0.6857769,1.3553352,1.4816253,0.9636833,,,0.8437008,-0.8937978,-1.0798066,-0.9005991,0.43983257,0.48306036,0.38552383,0.7352208,-0.49260324,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,
613,0.10892051,0.49887395,0.7569667,-0.88318825,1.2748569,1.3995812,0.88158673,,,0.8698088,-0.8924883,-1.2524396,-0.9563469,0.43696606,0.47929236,0.3867819,0.7306044,-0.467997,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,
614,-0.39638206,0.31218815,0.73643494,-1.0970505,1.1471412,1.2235497,0.67676926,,,0.89032686,-0.89103913,-0.66320944,-0.4107381,0.4344946,0.47551805,0.38902733,0.72652656,0.0785204,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,
615,,,,,,,,,,0.90492934,-0.8894617,0.5503324,0.20246942,0.43242767,0.4717571,0.39220804,0.7229639,0.6535292,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,
616,,,,,,,,,,0.9129777,-0.88777345,0.76986986,0.35348654,0.43077478,0.46802914,0.39627194,0.7198932,0.38286066,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,
617,-0.25993538,0.7178214,0.8401743,-1.2385287,1.1208982,1.3073853,0.7708141,,,0.91357666,-0.88599825,-1.070121,-0.8883759,0.42954537,0.46435383,0.40116686,0.7172911,-0.37863752,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,
618,-0.42337152,0.6641687,0.64350176,-1.2385287,1.0351714,1.196444,0.6698315,,,0.9057163,-0.88416505,-1.1353112,-0.86987734,0.428749,0.46075082,0.4068407,0.7151343,-0.33331025,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,
619,-0.11149338,0.91502774,0.64890486,-1.3109128,1.237242,1.3671011,0.7538552,,,0.88844323,-0.8823057,-1.2408462,-0.95050466,0.4283951,0.45723975,0.4132414,0.7133996,-0.3954734,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,
620,-0.17296936,0.8955813,0.9871384,-1.1266623,1.1958364,1.382679,0.73612547,,,0.8610278,-0.8804528,-1.4414636,-0.7952969,0.42849317,0.4538403,0.4203168,0.7120636,-0.46281675,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,
621,-0.109993964,0.7536223,0.98929965,-1.0575683,1.2608607,1.3643229,0.8001068,,,0.8230904,-0.87863755,-0.72263473,-0.30722097,0.4290527,0.45057207,0.42801476,0.711103,-0.23488532,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14,
622,,,,,,,,,,0.77468926,-0.8768877,0.6030619,0.45715156,0.43008322,0.44745478,0.43628323,0.71049464,0.54215366,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15,
623,,,,,,,,,,0.7163919,-0.8752253,0.8022948,0.4379031,0.4315942,0.44450802,0.44507006,0.71021503,0.35825443,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,
624,0.06693691,0.8664116,1.075749,-1.0476978,1.1558889,1.265143,0.72124785,,,0.6493018,-0.873667,-1.2863643,-0.9173034,0.43359506,0.44175145,0.45432314,0.710241,-0.506849,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,
625,0.20038478,1.0414296,1.1870527,-0.8272551,1.0287564,1.1714673,0.6047709,,,0.57500905,-0.87222534,-1.4061378,-1.1185905,0.4360954,0.43920475,0.46399036,0.71054924,-0.508144,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18,
626,0.17489474,0.99086887,1.2843084,-0.7647414,1.0494592,1.2281972,0.6533351,,,0.49549502,-0.8709104,-1.3556024,-1.0757247,0.43910462,0.43688756,0.47401962,0.71111643,-0.5690121,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19,
627,0.45378578,1.2281154,1.3459036,-0.58378106,1.1001955,1.2232122,0.7436028,,,0.41302347,-0.86973125,-1.2997942,-1.0442411,0.44263226,0.43481952,0.4843588,0.7119193,-0.55865157,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20,
628,0.41180217,1.2572851,1.3037596,-0.45217347,1.1159413,1.2638189,0.85345036,,,0.3300003,-0.86869764,-0.63316095,-0.3803517,0.44668776,0.4330203,0.49495575,0.71293455,-0.3462609,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21,
629,,,,,,,,,,0.24880266,-0.867821,0.64641297,0.39284432,0.45128068,0.43150952,0.5057584,0.71413887,0.40746692,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,
630,,,,,,,,,,0.17160578,-0.8671156,1.2707517,0.7367858,0.45642045,0.43030685,0.51671463,0.71550894,0.34271365,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,
631,0.711685,1.4089673,1.1459893,-0.8700275,1.0004723,1.1328857,0.579718,,,0.100236826,-0.8665975,-1.0717437,-0.8691657,0.46211657,0.42943195,0.52777237,0.7170215,-0.5249799,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24,
632,0.95009184,1.6503365,1.302679,-1.0542781,1.0859077,1.2344284,0.7711996,,,0.0360843,-0.86628217,-1.0040611,-0.8731147,0.46837857,0.42890444,0.5388794,0.71865326,-0.4757674,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-25,
633,0.87362176,1.4536941,1.4453206,-1.3800069,1.1223562,1.3008945,0.84396875,,,-0.019952929,-0.8661835,-1.1220462,-0.93751436,0.47521588,0.428744,0.5499837,0.7203809,-0.60009366,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26,
634,0.74917036,1.4663343,1.4604492,-1.3734264,1.2045841,1.3651278,0.89261,,,-0.067494124,-0.8663121,-1.1343114,-1.0468962,0.48263803,0.42897028,0.56103307,0.72218114,-0.40842402,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,
635,0.7236803,1.3039565,1.568511,-1.3536854,1.2328682,1.3941288,0.9241382,,,-0.10662816,-0.86667347,-0.888934,-0.7467513,0.49065447,0.42960292,0.5719755,0.7240307,0.1342082,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28,
636,,,,,,,,,,-0.1377881,-0.86726725,0.44713122,0.10129844,0.49927473,0.43066156,0.58275884,0.72590625,0.7131022,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-29,
637,,,,,,,,,,-0.16160728,-0.8680865,1.1243076,0.45494273,0.5085083,0.43216586,0.5933309,0.7277845,0.6444638,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-30,
638,0.89161474,1.323403,1.7057496,-1.1135015,1.3250101,1.4397724,0.9928218,,,-0.1787708,-0.8691188,-0.94209975,-0.9579365,0.5183646,0.4341355,0.6036397,0.7296422,-0.20768896,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-01,
639,1.1854999,1.4109119,1.5609467,-1.2286582,1.3045989,1.382653,0.9440264,,,-0.1899061,-0.8703475,-0.98656225,-0.94852024,0.5288396,0.4365827,0.6136393,0.73146266,-0.32942507,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-02,
640,1.1944964,1.5489817,1.7014271,-0.8766079,1.3862436,1.3351661,0.9851132,,,-0.1955249,-0.8717526,-0.7814449,-0.81947935,0.53987455,0.4394903,0.6233088,0.7332561,-0.27891752,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-03,
641,1.1435163,1.3525727,1.4820616,-1.1760151,1.4075296,1.250266,0.93138427,,,-0.19599023,-0.8733119,-1.0629804,-1.0109936,0.5513972,0.44283357,0.6326336,0.73503935,-0.3501461,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-04,
642,1.1645081,1.3156244,1.3610324,-1.0773095,1.3253016,1.1697537,0.70760363,,,-0.19155483,-0.87500155,-0.5688903,-0.56423736,0.56333524,0.44658795,0.6415992,0.7368292,-0.14811596,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-05,
643,,,,,,,,,,-0.18247089,-0.8767971,0.6683271,0.33903205,0.5756163,0.45072883,0.6501908,0.7386426,0.6703651,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,
644,,,,,,,,,,-0.1691217,-0.87867326,0.83637124,0.26621553,0.5881682,0.4552316,0.6583938,0.7404962,0.45797443,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-07,
645,1.0325596,1.2145029,1.2086651,-1.2714306,1.1576384,1.0555409,0.58426607,,,-0.152175,-0.88060355,-0.9095666,-0.91696405,0.6009186,0.4600716,0.6661937,0.742407,-0.15200116,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-08,
646,1.2514741,1.5237013,1.3750803,-1.2122072,1.1993356,1.0191664,0.5172783,,,-0.13269132,-0.8825606,-1.1901048,-1.0276755,0.61379516,0.46522424,0.6735758,0.7443918,-0.37345728,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-09,
647,1.5093733,1.5917639,1.3469843,-1.6728337,1.2524046,1.0137141,0.4023431,,,-0.11215634,-0.8845171,-1.5391598,-1.2566582,0.6267257,0.4706649,0.68052554,0.7464674,-0.4239648,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10,
648,0.78965455,1.0492082,1.0833135,-1.6695435,0.93340707,0.6660909,-0.039822176,,,-0.09247466,-0.88644624,-1.6808239,-1.2813911,0.6396377,0.47636896,0.6870282,0.74865067,-0.4951934,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-11,
649,0.35482442,0.69722766,1.0498142,-1.6267711,1.1054441,0.88418293,0.27314696,,,-0.07585473,-0.88832295,-0.9502926,-0.6276904,0.65245914,0.4823118,0.6930693,0.7509585,-0.06523181,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-12,
650,,,,,,,,,,-0.06458482,-0.89012414,0.22484307,0.17173181,0.66511756,0.48846877,0.698634,0.7534076,0.58359575,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-13,
651,,,,,,,,,,-0.06078002,-0.8918307,0.4584098,-0.02765933,0.67754066,0.4948153,0.70370793,0.7560149,0.46833497,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-14,
652,0.08043164,0.5513793,1.0908778,-1.9722409,1.1270217,0.8504306,0.26050487,,,-0.066107534,-0.893428,-1.4218482,-1.2221551,0.6896562,0.50132674,0.70827633,0.75879717,-0.368277,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-15,
653,-0.011032626,0.38219532,1.1935365,-1.7188964,1.0619974,0.82057273,0.225662,,,-0.081545904,-0.8949058,-1.6719341,-1.3475547,0.7013919,0.50797844,0.71232456,0.7617714,-0.5016687,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-16,
654,0.0069603445,0.465815,1.3070015,-1.8505039,1.1602627,0.9745094,0.43009406,,,-0.1072066,-0.8962573,-1.588664,-1.3420042,0.71267533,0.5147459,0.7158381,0.7649542,-0.51461935,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17,
655,0.038448043,0.5163758,1.0368469,-1.9656606,1.0307975,0.91920745,0.35300806,,,-0.142203,-0.89747876,-1.5487992,-1.3426287,0.7234344,0.52160436,0.7188022,0.7683626,-0.46929207,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-18,
656,0.030950971,0.60582936,1.010912,-2.2913892,1.0366293,0.8248827,0.15034898,,,-0.18468665,-0.89856875,-0.84566844,-0.7124528,0.7335966,0.5285293,0.7212024,0.77201337,-0.36439183,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-19,
657,,,,,,,,,,-0.2320506,-0.89952743,0.5621536,0.282496,0.74308985,0.53549606,0.7230239,0.7759233,0.45020404,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-20,
658,,,,,,,,,,-0.2811773,-0.9003556,0.7642288,0.16177817,0.75184166,0.54248,0.7242522,0.78010935,0.29868144,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-21,
659,0.1404082,0.67194724,1.1351831,-2.0512054,1.087074,0.8218709,0.21818465,,,-0.32873768,-0.9010547,-1.1998899,-1.1298156,0.7597799,0.54945654,0.7248727,0.7845882,-0.39029312,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-22,
660,-0.21645238,0.29468635,0.8801572,-2.219005,0.9716051,0.71344805,0.05460817,,,-0.37152842,-0.9016268,-1.2844843,-1.2137898,0.7668321,0.5564011,0.7248707,0.78937685,-0.59361833,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-23,
661,-0.5163352,0.30829886,0.8574642,-1.939339,1.1690104,0.7951287,0.23737906,,,-0.40680462,-0.90207565,-1.1951613,-1.1885499,0.7729261,0.5632889,0.7242316,0.79449207,-0.51073414,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-24,
662,-0.87019694,-0.010622733,0.63809866,-2.1367505,1.0264237,0.61245066,-0.03010934,,,-0.432581,-0.90240645,-1.2223117,-1.1618009,0.7779895,0.57009554,0.7229408,0.7999506,-0.5016687,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-25,
663,-0.9796542,-0.13119066,0.51274693,-1.9755311,0.9736462,0.4728977,-0.27655327,,,-0.44779417,-0.90262717,-0.5017703,-0.63124067,0.7819501,0.57679623,0.7209837,0.80576944,0.16269962,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-26,
664,,,,,,,,,,-0.45232573,-0.9027484,0.78267515,0.21498574,0.78473556,0.58336645,0.71834564,0.81196535,0.64187366,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-27,
665,,,,,,,,,,-0.44698083,-0.90278375,0.75557625,0.06658279,0.7862736,0.5897815,0.71501195,0.8185551,0.4631547,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-28,
666,-0.7682368,-0.09229778,0.56569725,-1.1760151,1.0695788,0.49992555,0.09507832,,,-0.43337768,-0.9027489,-1.223055,-1.18684,0.78649193,0.5960168,0.71096814,0.8255557,-0.30870402,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-29,
667,-1.131095,-0.17980675,0.5332787,-1.4820027,0.8351418,0.048578884,-0.4948608,,,-0.41372618,-0.90266037,-1.1930544,-1.2200994,0.7853182,0.6020478,0.70619947,0.83298385,-0.50037366,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-30,
668,-0.81771743,0.154672,0.6942908,-0.5640399,1.0022218,0.26622954,-0.123383395,,,-0.39056247,-0.902535,-1.2262638,-1.1930454,0.78268015,0.6078498,0.7006914,0.84085643,-0.4239648,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-31,
669,-0.80947065,0.24995954,0.83044875,-0.4752048,1.0654966,0.40523726,0.055456113,,,-0.36648446,-0.9023883,-0.7412319,-0.91274446,0.7785055,0.61339813,0.6944293,0.84919024,-0.19344324,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-01,
670,-0.34690142,0.6252758,0.9525586,-0.2909542,0.7884877,0.54819137,0.036955476,,,-0.34391946,-0.9022331,-0.36808005,-0.43971315,0.7727552,0.61868024,0.6874167,0.8579992,0.08499573,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-02,
671,,,,,,,,,,-0.3249238,-0.90207934,0.6739219,0.08950695,0.7655231,0.6237309,0.6797299,0.8672853,0.41782743,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-03,
672,,,,,,,,,,-0.31100276,-0.90193295,0.6323165,-0.059366036,0.7569363,0.62859714,0.6714633,0.87704754,0.3453038,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-04,
673,-0.08150509,0.76917946,0.8942052,-0.55416936,0.6354039,0.49361646,-0.09000516,,,-0.30300796,-0.90179676,-1.4977847,-1.4006343,0.74712205,0.6333257,0.66271156,0.8872849,-0.5172095,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-05,
674,0.23936954,0.6213865,0.96228415,-0.4949459,0.5660058,0.39178824,-0.22498274,,,-0.30114412,-0.9016708,-1.5795456,-1.5484827,0.73620737,0.6379635,0.653569,0.89799637,-0.51850456,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,
675,0.4252969,0.71278477,1.1578761,-0.31398553,0.6840991,0.5336779,-0.005518907,,,-0.3050292,-0.90155345,-1.6364373,-1.5734361,0.7243194,0.6425573,0.6441302,0.90918106,-0.68168277,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-07,
676,0.52275884,0.89169204,1.1351831,-0.41927156,0.801026,0.74657726,0.17802285,,,-0.31377378,-0.9014422,-1.7722598,-1.6104041,0.71158534,0.6471541,0.6344895,0.9208379,-0.67002714,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-08,
677,0.15840118,0.33357924,0.8963665,-0.51468706,0.6718524,0.68815976,-0.0014333497,,,-0.3261144,-0.9013344,-1.052815,-0.89384717,0.6981323,0.65180063,0.6247415,0.9329659,-0.43691546,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-09,
678,,,,,,,,,,-0.34060198,-0.901228,0.7265633,0.14156589,0.6840874,0.6565439,0.6149806,0.94556403,0.29091105,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-10,
679,,,,,,,,,,-0.3557979,-0.9011221,0.7089013,-0.024008734,0.6695777,0.66143066,0.6053013,0.9586314,0.14586379,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11,
680,0.5602442,0.60582936,0.94391364,-0.6726161,0.48086208,0.59920937,-0.085379995,,,-0.370446,-0.90101683,-1.2467079,-1.3661127,0.6547305,0.6665077,0.59579813,0.972167,-0.508144,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-12,
681,0.020455072,0.24412562,0.85530293,-0.5804908,0.26596156,0.4721188,-0.22660154,,,-0.38359115,-0.9009132,-1.7509807,-1.5649084,0.63967276,0.6718221,0.5865655,0.9861698,-0.6842729,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-13,
682,-0.042520326,0.06132909,0.764531,-0.48836556,0.33215207,0.49037105,-0.1865939,,,-0.3946561,-0.9008124,-1.8882803,-1.638014,0.6245317,0.6774205,0.5776979,1.0006388,-0.55217624,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-14,
683,-0.5253317,-0.3645479,0.6521467,-0.91279995,0.17148696,0.29484114,-0.25242534,,,-0.40349498,-0.9007157,-1.8810209,-1.5311446,0.6094344,0.6833499,0.56928974,1.0155731,-0.4951934,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-15,
684,0.050443355,-0.03395846,0.6888877,-0.7779022,0.23301208,0.31169134,-0.14627793,,,-0.41036764,-0.9006237,-1.0527155,-0.9490985,0.59450805,0.6896571,0.56143564,1.0309716,-0.2465409,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-16,
685,,,,,,,,,,-0.4158343,-0.9005356,0.5153818,-0.0047840285,0.57987976,0.6963889,0.55423,1.0468334,0.39451626,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-17,
686,,,,,,,,,,-0.42062908,-0.9004496,0.59953386,-0.07563066,0.5656766,0.7035923,0.5477672,1.0631574,0.38674587,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-18,
687,0.14640586,-0.016456665,0.6186475,-0.63642406,0.21843266,0.2844558,-0.16046175,,,-0.42551184,-0.900362,-1.3113658,-1.4875078,0.55202585,0.711314,0.5421419,1.0799427,0.02542274,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-19,
688,0.31134143,-0.024235241,0.42521685,-0.85028636,-0.12068447,-0.077758715,-0.59291416,,,-0.43112049,-0.90026814,-1.3945252,-1.3634602,0.5390545,0.71960104,0.53744847,1.0971884,-0.0989035,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-20,
689,-0.07250861,-0.21675499,0.3344449,-0.7844826,-0.08102847,0.19612853,-0.29983324,,,-0.43784618,-0.90016305,-1.3351382,-1.3969506,0.52688974,0.7285001,0.53378135,1.1148932,-0.022494664,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21,
690,,,,,,,,,,-0.44572884,-0.9000423,-1.0192314,-1.1485558,0.5156587,0.7380582,0.5312351,1.1330564,0.3556643,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-22,
691,-0.3693926,-0.48511583,0.10535384,-0.774612,-0.22069924,0.12864982,-0.3908718,,,-0.4544292,-0.89990324,-0.40920907,-0.7334269,0.50548846,0.7483221,0.5299041,1.151677,2.0677402,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-23,
692,,,,,,,,,,-0.46327668,-0.89974576,1.00169,0.30500427,0.49650618,0.7593387,0.52988297,1.1707538,2.3928015,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-24,
693,,,,,,,,,,-0.47134042,-0.8995732,1.1003878,0.22881973,0.48883903,0.77115476,0.5312661,1.190286,1.5199277,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25,
694,-0.38438675,-0.4481676,0.1799165,-0.5081067,-0.24111041,0.18576916,-0.30993152,,,-0.47754255,-0.89939284,-1.0411649,-1.2168199,0.48261413,0.7838173,0.5341479,1.2102726,0.17565028,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-26,
695,-0.39188382,-0.38399437,0.19504516,-0.13631529,-0.320714,0.28180754,-0.25335038,,,-0.48082343,-0.8992147,-1.1806933,-1.264057,0.47795856,0.79737306,0.5386229,1.2307124,-0.025084794,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-27,
696,-0.32740903,-0.2925961,0.21125443,-0.30411494,-0.16850494,0.38028648,-0.20617375,,,-0.4803269,-0.8990492,-1.3565533,-1.3139402,0.47499952,0.8118689,0.5447856,1.2516047,-0.15329623,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-28,
697,0.117916994,-0.06312812,0.40036264,-0.29424438,0.0044068885,0.5388446,-0.0052105635,,,-0.47557694,-0.8989044,-1.4109343,-1.2881339,0.47386408,0.8273518,0.5527305,1.2729484,-0.27503234,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-29,
698,0.13291113,-0.018401308,0.35173482,-0.31069532,-0.06469952,0.55055404,0.08806349,,,-0.46659848,-0.8987831,-0.57554245,-0.7148558,0.4746794,0.8438685,0.56255203,1.2947425,-0.0056588193,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-30,
699,,,,,,,,,,-0.45398214,-0.89868027,0.8947374,0.29061446,0.47757262,0.8614659,0.57434464,1.3169858,0.86332977,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-01,
700,,,,,,,,,,-0.43893018,-0.8985804,0.9635027,0.19030166,0.48263124,0.8801697,0.588161,1.3396645,0.5071869,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-02,
701,0.5407518,0.32968995,0.6337762,0.43288746,0.05689277,0.78412026,0.36965862,,,-0.42324826,-0.8984538,-1.3021733,-1.3369713,0.48978433,0.89992106,0.60388637,1.3627111,-0.3941783,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-03,
702,0.51526177,0.5513793,0.645663,0.1762527,-0.045454703,0.7491736,0.22188477,,,-0.40921658,-0.8982501,-1.34924,-1.408383,0.4989213,0.92064005,0.62136424,1.3860452,-0.29186818,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-04,
703,,,,,,,,,,-0.39937153,-0.8978864,-1.3205376,-1.3608897,0.5099316,0.9422466,0.640438,1.4095865,-0.14034557,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-05,
704,-0.2734301,-0.10591029,0.25988227,-0.63971424,-0.3134243,0.382753,-0.3022229,,,-0.3962659,-0.897235,-1.364365,-1.4437667,0.5227047,0.9646609,0.6609512,1.4332546,-0.045805834,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,
705,0.06393808,0.16439521,0.34849295,-0.73841995,-0.26297954,0.6169423,-0.09231774,,,-0.40220448,-0.8961108,-0.1038018,-0.5560384,0.53713006,0.9878028,0.6827471,1.4569689,0.018947415,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-07,
706,,,,,,,,,,-0.41895542,-0.894259,1.3677622,0.5133575,0.55309707,1.0115924,0.70566934,1.4806492,0.6509391,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-08,
707,,,,,,,,,,-0.44746196,-0.8913424,1.3583288,0.42088592,0.5704952,1.0359497,0.7295612,1.5042149,0.5369734,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-09,
708,-0.27942777,-0.1331353,0.2026095,-1.0312468,-0.510538,0.40604213,-0.31810263,,,-0.48760638,-0.8869124,-0.76624054,-1.0895203,0.5892138,1.0607948,0.75426626,1.5275856,-0.22322974,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-10,
709,-0.13548401,-0.1642496,0.22854432,-0.70222783,-0.31634018,0.5466595,-0.13309623,,,-0.53812253,-0.8803034,-0.94325393,-1.1721691,0.6091425,1.0860476,0.77962786,1.5506811,-0.3566214,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-11,
710,-0.008033797,-0.09813171,0.32579997,-0.8075139,-0.3530803,0.52329254,-0.05493103,,,-0.5966347,-0.8704505,-1.0913748,-1.2348021,0.6301705,1.1116282,0.8054895,1.5734206,-0.41489935,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-12,
711,-0.30191898,-0.48900512,0.29230082,-0.56733006,-0.350456,0.5518522,-0.06580015,,,-0.6597529,-0.8556918,-1.3215863,-1.2611076,0.65218747,1.1374567,0.8316946,1.5957241,-0.2025087,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-13,
712,-0.3229108,-0.3548247,0.28257525,-0.88318825,-0.39390266,0.4428062,-0.18643974,,,-0.72333354,-0.83356917,-0.5042139,-0.6494342,0.6750827,1.1634529,0.85808665,1.6175108,0.02542274,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-14,
713,,,,,,,,,,-0.78290313,-0.8070637,1.0040691,0.29135382,0.6987457,1.189537,0.884509,1.6387006,0.9747054,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,
