,CN_Confirmed,CN_Deaths,CN_Recovered,CN_Active,Date
3092,109,1,99,9,2020-04-25 00:00:00+00:00
3093,146,2,143,1,2020-04-25 00:00:00+00:00
3094,45,0,28,17,2020-04-25 00:00:00+00:00
3095,75,0,75,0,2020-04-25 00:00:00+00:00
3096,18,0,18,0,2020-04-25 00:00:00+00:00
3097,286,3,253,30,2020-04-25 00:00:00+00:00
3098,787,7,767,13,2020-04-25 00:00:00+00:00
3099,642,7,558,77,2020-04-25 00:00:00+00:00
3100,197,0,154,43,2020-04-25 00:00:00+00:00
3101,561,3,558,0,2020-04-25 00:00:00+00:00
3102,190,3,182,5,2020-04-25 00:00:00+00:00
3103,1,0,1,0,2020-04-25 00:00:00+00:00
3104,76,3,73,0,2020-04-25 00:00:00+00:00
3105,185,2,181,2,2020-04-25 00:00:00+00:00
3106,1268,1,1257,10,2020-04-25 00:00:00+00:00
3107,991,6,985,0,2020-04-25 00:00:00+00:00
3108,593,8,525,60,2020-04-25 00:00:00+00:00
3109,579,6,573,0,2020-04-25 00:00:00+00:00
3110,355,1,349,5,2020-04-25 00:00:00+00:00
3111,139,2,137,0,2020-04-25 00:00:00+00:00
3112,1586,8,1542,36,2020-04-25 00:00:00+00:00
3113,254,2,252,0,2020-04-25 00:00:00+00:00
3114,147,2,145,0,2020-04-25 00:00:00+00:00
3115,168,6,162,0,2020-04-25 00:00:00+00:00
3116,991,6,985,0,2020-04-26 00:00:00+00:00
3117,593,9,525,59,2020-04-26 00:00:00+00:00
3118,579,6,573,0,2020-04-26 00:00:00+00:00
3119,355,1,349,5,2020-04-26 00:00:00+00:00
3120,139,2,137,0,2020-04-26 00:00:00+00:00
3121,1587,8,1542,37,2020-04-26 00:00:00+00:00
3122,254,2,252,0,2020-04-26 00:00:00+00:00
3123,147,2,145,0,2020-04-26 00:00:00+00:00
3124,168,6,162,0,2020-04-26 00:00:00+00:00
3125,110,1,99,10,2020-04-26 00:00:00+00:00
3126,146,2,143,1,2020-04-26 00:00:00+00:00
3127,45,0,31,14,2020-04-26 00:00:00+00:00
3128,75,0,75,0,2020-04-26 00:00:00+00:00
3129,18,0,18,0,2020-04-26 00:00:00+00:00
3130,286,3,253,30,2020-04-26 00:00:00+00:00
3131,787,7,768,12,2020-04-26 00:00:00+00:00
3132,642,7,568,67,2020-04-26 00:00:00+00:00
3133,197,0,157,40,2020-04-26 00:00:00+00:00
3134,328,6,318,4,2020-04-26 00:00:00+00:00
3135,936,13,556,367,2020-04-26 00:00:00+00:00
3136,1276,22,1254,0,2020-04-26 00:00:00+00:00
3137,1037,4,772,261,2020-04-26 00:00:00+00:00
3138,68128,4512,63616,0,2020-04-26 00:00:00+00:00
3139,1019,4,1015,0,2020-04-26 00:00:00+00:00
3140,198,1,129,68,2020-04-26 00:00:00+00:00
3141,653,0,646,7,2020-04-26 00:00:00+00:00
3142,937,1,936,0,2020-04-26 00:00:00+00:00
3143,561,3,558,0,2020-04-26 00:00:00+00:00
3144,190,3,182,5,2020-04-26 00:00:00+00:00
3145,1,0,1,0,2020-04-26 00:00:00+00:00
3146,76,3,73,0,2020-04-26 00:00:00+00:00
3147,185,2,181,2,2020-04-26 00:00:00+00:00
3148,1268,1,1258,9,2020-04-26 00:00:00+00:00
3149,197,0,160,37,2020-04-27 00:00:00+00:00
3150,561,3,558,0,2020-04-27 00:00:00+00:00
3151,190,3,182,5,2020-04-27 00:00:00+00:00
3152,1,0,1,0,2020-04-27 00:00:00+00:00
3153,76,3,73,0,2020-04-27 00:00:00+00:00
3154,185,2,181,2,2020-04-27 00:00:00+00:00
3155,1268,1,1261,6,2020-04-27 00:00:00+00:00
3156,110,1,99,10,2020-04-27 00:00:00+00:00
3157,146,2,143,1,2020-04-27 00:00:00+00:00
3158,45,0,32,13,2020-04-27 00:00:00+00:00
3159,75,0,75,0,2020-04-27 00:00:00+00:00
3160,18,0,18,0,2020-04-27 00:00:00+00:00
3161,286,3,253,30,2020-04-27 00:00:00+00:00
3162,787,7,768,12,2020-04-27 00:00:00+00:00
3163,644,7,581,56,2020-04-27 00:00:00+00:00
3164,991,6,985,0,2020-04-27 00:00:00+00:00
3165,593,9,536,48,2020-04-27 00:00:00+00:00
3166,579,6,573,0,2020-04-27 00:00:00+00:00
3167,355,1,349,5,2020-04-27 00:00:00+00:00
3168,139,2,137,0,2020-04-27 00:00:00+00:00
3169,1587,8,1547,32,2020-04-27 00:00:00+00:00
3170,254,2,252,0,2020-04-27 00:00:00+00:00
3171,147,2,145,0,2020-04-27 00:00:00+00:00
3172,168,6,162,0,2020-04-27 00:00:00+00:00
3173,328,6,318,4,2020-04-27 00:00:00+00:00
3174,939,13,586,340,2020-04-27 00:00:00+00:00
3175,1276,22,1254,0,2020-04-27 00:00:00+00:00
3176,1037,4,787,246,2020-04-27 00:00:00+00:00
3177,68128,4512,63616,0,2020-04-27 00:00:00+00:00
3178,1019,4,1015,0,2020-04-27 00:00:00+00:00
3179,199,1,145,53,2020-04-27 00:00:00+00:00
3180,653,0,646,7,2020-04-27 00:00:00+00:00
3181,937,1,936,0,2020-04-27 00:00:00+00:00
3182,328,6,318,4,2020-04-28 00:00:00+00:00
3183,939,13,587,339,2020-04-28 00:00:00+00:00
3184,1276,22,1254,0,2020-04-28 00:00:00+00:00
3185,1037,4,811,222,2020-04-28 00:00:00+00:00
3186,68128,4512,63616,0,2020-04-28 00:00:00+00:00
3187,1019,4,1015,0,2020-04-28 00:00:00+00:00
3188,199,1,146,52,2020-04-28 00:00:00+00:00
3189,653,0,647,6,2020-04-28 00:00:00+00:00
3190,937,1,936,0,2020-04-28 00:00:00+00:00
3191,110,1,99,10,2020-04-28 00:00:00+00:00
3192,146,2,143,1,2020-04-28 00:00:00+00:00
3193,45,0,33,12,2020-04-28 00:00:00+00:00
3194,75,0,75,0,2020-04-28 00:00:00+00:00
3195,18,0,18,0,2020-04-28 00:00:00+00:00
3196,306,3,253,50,2020-04-28 00:00:00+00:00
3197,787,7,771,9,2020-04-28 00:00:00+00:00
3198,645,7,584,54,2020-04-28 00:00:00+00:00
3199,197,0,160,37,2020-04-28 00:00:00+00:00
3200,561,3,558,0,2020-04-28 00:00:00+00:00
3201,190,3,183,4,2020-04-28 00:00:00+00:00
3202,1,0,1,0,2020-04-28 00:00:00+00:00
3203,76,3,73,0,2020-04-28 00:00:00+00:00
3204,185,2,181,2,2020-04-28 00:00:00+00:00
3205,1268,1,1262,5,2020-04-28 00:00:00+00:00
3206,991,6,985,0,2020-04-28 00:00:00+00:00
3207,593,9,538,46,2020-04-28 00:00:00+00:00
3208,579,6,573,0,2020-04-28 00:00:00+00:00
3209,355,1,352,2,2020-04-28 00:00:00+00:00
3210,139,2,137,0,2020-04-28 00:00:00+00:00
3211,1588,8,1554,26,2020-04-28 00:00:00+00:00
3212,254,2,252,0,2020-04-28 00:00:00+00:00
3213,147,2,145,0,2020-04-28 00:00:00+00:00
3214,168,6,162,0,2020-04-28 00:00:00+00:00
3215,991,6,985,0,2020-04-29 00:00:00+00:00
3216,593,9,542,42,2020-04-29 00:00:00+00:00
3217,579,6,573,0,2020-04-29 00:00:00+00:00
3218,355,1,353,1,2020-04-29 00:00:00+00:00
3219,139,2,137,0,2020-04-29 00:00:00+00:00
3220,1588,8,1557,23,2020-04-29 00:00:00+00:00
3221,254,2,252,0,2020-04-29 00:00:00+00:00
3222,147,2,145,0,2020-04-29 00:00:00+00:00
3223,168,6,162,0,2020-04-29 00:00:00+00:00
3224,111,1,99,11,2020-04-29 00:00:00+00:00
3225,146,2,143,1,2020-04-29 00:00:00+00:00
3226,45,0,34,11,2020-04-29 00:00:00+00:00
3227,75,0,75,0,2020-04-29 00:00:00+00:00
3228,18,0,18,0,2020-04-29 00:00:00+00:00
3229,306,3,253,50,2020-04-29 00:00:00+00:00
3230,787,7,772,8,2020-04-29 00:00:00+00:00
3231,647,7,597,43,2020-04-29 00:00:00+00:00
3232,328,6,318,4,2020-04-29 00:00:00+00:00
3233,939,13,587,339,2020-04-29 00:00:00+00:00
3234,1276,22,1254,0,2020-04-29 00:00:00+00:00
3235,1037,4,830,203,2020-04-29 00:00:00+00:00
3236,68128,4512,63616,0,2020-04-29 00:00:00+00:00
3237,1019,4,1015,0,2020-04-29 00:00:00+00:00
3238,200,1,150,49,2020-04-29 00:00:00+00:00
3239,653,0,648,5,2020-04-29 00:00:00+00:00
3240,937,1,936,0,2020-04-29 00:00:00+00:00
3241,197,0,164,33,2020-04-29 00:00:00+00:00
3242,561,3,558,0,2020-04-29 00:00:00+00:00
3243,190,3,183,4,2020-04-29 00:00:00+00:00
3244,1,0,1,0,2020-04-29 00:00:00+00:00
3245,76,3,73,0,2020-04-29 00:00:00+00:00
3246,185,2,181,2,2020-04-29 00:00:00+00:00
3247,1268,1,1263,4,2020-04-29 00:00:00+00:00
3248,197,0,172,25,2020-04-30 00:00:00+00:00
3249,561,3,558,0,2020-04-30 00:00:00+00:00
3250,190,3,184,3,2020-04-30 00:00:00+00:00
3251,1,0,1,0,2020-04-30 00:00:00+00:00
3252,76,3,73,0,2020-04-30 00:00:00+00:00
3253,185,2,181,2,2020-04-30 00:00:00+00:00
3254,1268,1,1264,3,2020-04-30 00:00:00+00:00
3255,111,1,101,9,2020-04-30 00:00:00+00:00
3256,146,2,143,1,2020-04-30 00:00:00+00:00
3257,45,0,35,10,2020-04-30 00:00:00+00:00
3258,75,0,75,0,2020-04-30 00:00:00+00:00
3259,18,0,18,0,2020-04-30 00:00:00+00:00
3260,306,3,254,49,2020-04-30 00:00:00+00:00
3261,787,7,772,8,2020-04-30 00:00:00+00:00
3262,652,7,599,46,2020-04-30 00:00:00+00:00
3263,991,6,985,0,2020-04-30 00:00:00+00:00
3264,593,9,547,37,2020-04-30 00:00:00+00:00
3265,579,6,573,0,2020-04-30 00:00:00+00:00
3266,356,1,353,2,2020-04-30 00:00:00+00:00
3267,139,2,137,0,2020-04-30 00:00:00+00:00
3268,1588,8,1565,15,2020-04-30 00:00:00+00:00
3269,254,2,252,0,2020-04-30 00:00:00+00:00
3270,147,2,145,0,2020-04-30 00:00:00+00:00
3271,168,6,162,0,2020-04-30 00:00:00+00:00
3272,328,6,318,4,2020-04-30 00:00:00+00:00
3273,944,13,587,344,2020-04-30 00:00:00+00:00
3274,1276,22,1254,0,2020-04-30 00:00:00+00:00
3275,1037,4,846,187,2020-04-30 00:00:00+00:00
3276,68128,4512,63616,0,2020-04-30 00:00:00+00:00
3277,1019,4,1015,0,2020-04-30 00:00:00+00:00
3278,201,1,152,48,2020-04-30 00:00:00+00:00
3279,653,0,650,3,2020-04-30 00:00:00+00:00
3280,937,1,936,0,2020-04-30 00:00:00+00:00
3281,328,6,318,4,2020-05-01 00:00:00+00:00
3282,944,13,605,326,2020-05-01 00:00:00+00:00
3283,1276,22,1254,0,2020-05-01 00:00:00+00:00
3284,1039,4,859,176,2020-05-01 00:00:00+00:00
3285,68128,4512,63616,0,2020-05-01 00:00:00+00:00
3286,1019,4,1015,0,2020-05-01 00:00:00+00:00
3287,201,1,154,46,2020-05-01 00:00:00+00:00
3288,653,0,650,3,2020-05-01 00:00:00+00:00
3289,937,1,936,0,2020-05-01 00:00:00+00:00
3290,112,1,102,9,2020-05-01 00:00:00+00:00
3291,146,2,144,0,2020-05-01 00:00:00+00:00
3292,45,0,35,10,2020-05-01 00:00:00+00:00
3293,75,0,75,0,2020-05-01 00:00:00+00:00
3294,18,0,18,0,2020-05-01 00:00:00+00:00
3295,306,3,254,49,2020-05-01 00:00:00+00:00
3296,787,7,772,8,2020-05-01 00:00:00+00:00
3297,652,7,612,33,2020-05-01 00:00:00+00:00
3298,197,0,172,25,2020-05-01 00:00:00+00:00
3299,561,3,558,0,2020-05-01 00:00:00+00:00
3300,190,3,185,2,2020-05-01 00:00:00+00:00
3301,1,0,1,0,2020-05-01 00:00:00+00:00
3302,76,3,73,0,2020-05-01 00:00:00+00:00
3303,185,2,181,2,2020-05-01 00:00:00+00:00
3304,1268,1,1265,2,2020-05-01 00:00:00+00:00
3305,991,6,985,0,2020-05-01 00:00:00+00:00
3306,593,9,547,37,2020-05-01 00:00:00+00:00
3307,579,6,573,0,2020-05-01 00:00:00+00:00
3308,356,1,353,2,2020-05-01 00:00:00+00:00
3309,139,2,137,0,2020-05-01 00:00:00+00:00
3310,1588,8,1565,15,2020-05-01 00:00:00+00:00
3311,254,2,252,0,2020-05-01 00:00:00+00:00
3312,147,2,145,0,2020-05-01 00:00:00+00:00
3313,168,6,162,0,2020-05-01 00:00:00+00:00
3314,991,6,985,0,2020-05-02 00:00:00+00:00
3315,593,9,547,37,2020-05-02 00:00:00+00:00
3316,579,6,573,0,2020-05-02 00:00:00+00:00
3317,356,1,353,2,2020-05-02 00:00:00+00:00
3318,139,2,137,0,2020-05-02 00:00:00+00:00
3319,1588,8,1567,13,2020-05-02 00:00:00+00:00
3320,254,2,252,0,2020-05-02 00:00:00+00:00
3321,147,2,145,0,2020-05-02 00:00:00+00:00
3322,168,6,162,0,2020-05-02 00:00:00+00:00
3323,112,1,102,9,2020-05-02 00:00:00+00:00
3324,146,2,144,0,2020-05-02 00:00:00+00:00
3325,45,0,37,8,2020-05-02 00:00:00+00:00
3326,75,0,75,0,2020-05-02 00:00:00+00:00
3327,18,0,18,0,2020-05-02 00:00:00+00:00
3328,306,3,255,48,2020-05-02 00:00:00+00:00
3329,787,7,772,8,2020-05-02 00:00:00+00:00
3330,652,7,612,33,2020-05-02 00:00:00+00:00
3331,328,6,318,4,2020-05-02 00:00:00+00:00
3332,944,13,604,327,2020-05-02 00:00:00+00:00
3333,1276,22,1254,0,2020-05-02 00:00:00+00:00
3334,1039,4,864,171,2020-05-02 00:00:00+00:00
3335,68128,4512,63616,0,2020-05-02 00:00:00+00:00
3336,1019,4,1015,0,2020-05-02 00:00:00+00:00
3337,201,1,154,46,2020-05-02 00:00:00+00:00
3338,653,0,650,3,2020-05-02 00:00:00+00:00
3339,937,1,936,0,2020-05-02 00:00:00+00:00
3340,197,0,176,21,2020-05-02 00:00:00+00:00
3341,561,3,558,0,2020-05-02 00:00:00+00:00
3342,190,3,185,2,2020-05-02 00:00:00+00:00
3343,1,0,1,0,2020-05-02 00:00:00+00:00
3344,76,3,73,0,2020-05-02 00:00:00+00:00
3345,185,2,181,2,2020-05-02 00:00:00+00:00
3346,1268,1,1265,2,2020-05-02 00:00:00+00:00
3347,198,0,180,18,2020-05-03 00:00:00+00:00
3348,561,3,558,0,2020-05-03 00:00:00+00:00
3349,190,3,186,1,2020-05-03 00:00:00+00:00
3350,1,0,1,0,2020-05-03 00:00:00+00:00
3351,76,3,73,0,2020-05-03 00:00:00+00:00
3352,185,2,181,2,2020-05-03 00:00:00+00:00
3353,1268,1,1265,2,2020-05-03 00:00:00+00:00
3354,112,1,103,8,2020-05-03 00:00:00+00:00
3355,146,2,144,0,2020-05-03 00:00:00+00:00
3356,45,0,39,6,2020-05-03 00:00:00+00:00
3357,75,0,75,0,2020-05-03 00:00:00+00:00
3358,18,0,18,0,2020-05-03 00:00:00+00:00
3359,306,3,263,40,2020-05-03 00:00:00+00:00
3360,788,7,773,8,2020-05-03 00:00:00+00:00
3361,655,7,615,33,2020-05-03 00:00:00+00:00
3362,991,6,985,0,2020-05-03 00:00:00+00:00
3363,593,9,553,31,2020-05-03 00:00:00+00:00
3364,579,6,573,0,2020-05-03 00:00:00+00:00
3365,356,1,353,2,2020-05-03 00:00:00+00:00
3366,139,2,137,0,2020-05-03 00:00:00+00:00
3367,1588,8,1569,11,2020-05-03 00:00:00+00:00
3368,254,2,252,0,2020-05-03 00:00:00+00:00
3369,147,2,145,0,2020-05-03 00:00:00+00:00
3370,168,6,162,0,2020-05-03 00:00:00+00:00
3371,328,6,318,4,2020-05-03 00:00:00+00:00
3372,944,13,657,274,2020-05-03 00:00:00+00:00
3373,1276,22,1254,0,2020-05-03 00:00:00+00:00
3374,1039,4,879,156,2020-05-03 00:00:00+00:00
3375,68128,4512,63616,0,2020-05-03 00:00:00+00:00
3376,1019,4,1015,0,2020-05-03 00:00:00+00:00
3377,201,1,156,44,2020-05-03 00:00:00+00:00
3378,653,0,650,3,2020-05-03 00:00:00+00:00
3379,937,1,936,0,2020-05-03 00:00:00+00:00
3380,328,6,320,2,2020-05-04 00:00:00+00:00
3381,944,13,719,212,2020-05-04 00:00:00+00:00
3382,1276,22,1254,0,2020-05-04 00:00:00+00:00
3383,1040,4,900,136,2020-05-04 00:00:00+00:00
3384,68128,4512,63616,0,2020-05-04 00:00:00+00:00
3385,1019,4,1015,0,2020-05-04 00:00:00+00:00
3386,201,1,160,40,2020-05-04 00:00:00+00:00
3387,653,0,650,3,2020-05-04 00:00:00+00:00
3388,937,1,936,0,2020-05-04 00:00:00+00:00
3389,112,1,103,8,2020-05-04 00:00:00+00:00
3390,146,2,144,0,2020-05-04 00:00:00+00:00
3391,45,0,39,6,2020-05-04 00:00:00+00:00
3392,75,0,75,0,2020-05-04 00:00:00+00:00
3393,18,0,18,0,2020-05-04 00:00:00+00:00
3394,306,3,263,40,2020-05-04 00:00:00+00:00
3395,788,7,773,8,2020-05-04 00:00:00+00:00
3396,656,7,619,30,2020-05-04 00:00:00+00:00
3397,198,0,190,8,2020-05-04 00:00:00+00:00
3398,561,3,558,0,2020-05-04 00:00:00+00:00
3399,190,3,186,1,2020-05-04 00:00:00+00:00
3400,1,0,1,0,2020-05-04 00:00:00+00:00
3401,76,3,73,0,2020-05-04 00:00:00+00:00
3402,185,2,181,2,2020-05-04 00:00:00+00:00
3403,1268,1,1267,0,2020-05-04 00:00:00+00:00
3404,991,6,985,0,2020-05-04 00:00:00+00:00
3405,593,9,554,30,2020-05-04 00:00:00+00:00
3406,579,6,573,0,2020-05-04 00:00:00+00:00
3407,356,1,353,2,2020-05-04 00:00:00+00:00
3408,139,2,137,0,2020-05-04 00:00:00+00:00
3409,1588,8,1571,9,2020-05-04 00:00:00+00:00
3410,254,2,252,0,2020-05-04 00:00:00+00:00
3411,147,2,145,0,2020-05-04 00:00:00+00:00
3412,168,6,162,0,2020-05-04 00:00:00+00:00
3413,991,6,985,0,2020-05-05 00:00:00+00:00
3414,593,9,555,29,2020-05-05 00:00:00+00:00
3415,579,6,573,0,2020-05-05 00:00:00+00:00
3416,356,1,353,2,2020-05-05 00:00:00+00:00
3417,139,2,137,0,2020-05-05 00:00:00+00:00
3418,1588,8,1575,5,2020-05-05 00:00:00+00:00
3419,254,2,252,0,2020-05-05 00:00:00+00:00
3420,147,2,145,0,2020-05-05 00:00:00+00:00
3421,168,6,162,0,2020-05-05 00:00:00+00:00
3422,112,1,103,8,2020-05-05 00:00:00+00:00
3423,146,2,144,0,2020-05-05 00:00:00+00:00
3424,45,0,39,6,2020-05-05 00:00:00+00:00
3425,75,0,75,0,2020-05-05 00:00:00+00:00
3426,18,0,18,0,2020-05-05 00:00:00+00:00
3427,308,3,264,41,2020-05-05 00:00:00+00:00
3428,788,7,775,6,2020-05-05 00:00:00+00:00
3429,656,7,620,29,2020-05-05 00:00:00+00:00
3430,328,6,320,2,2020-05-05 00:00:00+00:00
3431,944,13,758,173,2020-05-05 00:00:00+00:00
3432,1276,22,1254,0,2020-05-05 00:00:00+00:00
3433,1040,4,920,116,2020-05-05 00:00:00+00:00
3434,68128,4512,63616,0,2020-05-05 00:00:00+00:00
3435,1019,4,1015,0,2020-05-05 00:00:00+00:00
3436,201,1,167,33,2020-05-05 00:00:00+00:00
3437,653,0,650,3,2020-05-05 00:00:00+00:00
3438,937,1,936,0,2020-05-05 00:00:00+00:00
3439,198,0,193,5,2020-05-05 00:00:00+00:00
3440,561,3,558,0,2020-05-05 00:00:00+00:00
3441,190,3,186,1,2020-05-05 00:00:00+00:00
3442,1,0,1,0,2020-05-05 00:00:00+00:00
3443,76,3,73,0,2020-05-05 00:00:00+00:00
3444,185,2,181,2,2020-05-05 00:00:00+00:00
3445,1268,1,1267,0,2020-05-05 00:00:00+00:00
3446,198,0,194,4,2020-05-06 00:00:00+00:00
3447,561,3,558,0,2020-05-06 00:00:00+00:00
3448,190,3,186,1,2020-05-06 00:00:00+00:00
3449,1,0,1,0,2020-05-06 00:00:00+00:00
3450,76,3,73,0,2020-05-06 00:00:00+00:00
3451,185,2,181,2,2020-05-06 00:00:00+00:00
3452,1268,1,1267,0,2020-05-06 00:00:00+00:00
3453,112,1,103,8,2020-05-06 00:00:00+00:00
3454,146,2,144,0,2020-05-06 00:00:00+00:00
3455,45,0,40,5,2020-05-06 00:00:00+00:00
3456,75,0,75,0,2020-05-06 00:00:00+00:00
3457,18,0,18,0,2020-05-06 00:00:00+00:00
3458,308,3,266,39,2020-05-06 00:00:00+00:00
3459,788,7,775,6,2020-05-06 00:00:00+00:00
3460,657,7,620,30,2020-05-06 00:00:00+00:00
3461,991,6,985,0,2020-05-06 00:00:00+00:00
3462,593,9,557,27,2020-05-06 00:00:00+00:00
3463,579,6,573,0,2020-05-06 00:00:00+00:00
3464,356,1,354,1,2020-05-06 00:00:00+00:00
3465,139,2,137,0,2020-05-06 00:00:00+00:00
3466,1589,8,1575,6,2020-05-06 00:00:00+00:00
3467,254,2,252,0,2020-05-06 00:00:00+00:00
3468,147,2,145,0,2020-05-06 00:00:00+00:00
3469,168,6,162,0,2020-05-06 00:00:00+00:00
3470,328,6,320,2,2020-05-06 00:00:00+00:00
3471,944,13,793,138,2020-05-06 00:00:00+00:00
3472,1276,22,1254,0,2020-05-06 00:00:00+00:00
3473,1040,4,932,104,2020-05-06 00:00:00+00:00
3474,68128,4512,63616,0,2020-05-06 00:00:00+00:00
3475,1019,4,1015,0,2020-05-06 00:00:00+00:00
3476,201,1,171,29,2020-05-06 00:00:00+00:00
3477,653,0,651,2,2020-05-06 00:00:00+00:00
3478,937,1,936,0,2020-05-06 00:00:00+00:00
3479,328,6,320,2,2020-05-07 00:00:00+00:00
3480,944,13,815,116,2020-05-07 00:00:00+00:00
3481,1276,22,1254,0,2020-05-07 00:00:00+00:00
3482,1044,4,944,96,2020-05-07 00:00:00+00:00
3483,68128,4512,63616,0,2020-05-07 00:00:00+00:00
3484,1019,4,1015,0,2020-05-07 00:00:00+00:00
3485,201,1,172,28,2020-05-07 00:00:00+00:00
3486,653,0,652,1,2020-05-07 00:00:00+00:00
3487,937,1,936,0,2020-05-07 00:00:00+00:00
3488,113,1,104,8,2020-05-07 00:00:00+00:00
3489,146,2,144,0,2020-05-07 00:00:00+00:00
3490,45,0,40,5,2020-05-07 00:00:00+00:00
3491,75,0,75,0,2020-05-07 00:00:00+00:00
3492,18,0,18,0,2020-05-07 00:00:00+00:00
3493,308,3,268,37,2020-05-07 00:00:00+00:00
3494,788,7,776,5,2020-05-07 00:00:00+00:00
3495,657,7,623,27,2020-05-07 00:00:00+00:00
3496,198,0,195,3,2020-05-07 00:00:00+00:00
3497,561,3,558,0,2020-05-07 00:00:00+00:00
3498,190,3,186,1,2020-05-07 00:00:00+00:00
3499,1,0,1,0,2020-05-07 00:00:00+00:00
3500,76,3,73,0,2020-05-07 00:00:00+00:00
3501,185,2,182,1,2020-05-07 00:00:00+00:00
3502,1268,1,1267,0,2020-05-07 00:00:00+00:00
3503,991,6,985,0,2020-05-07 00:00:00+00:00
3504,593,9,560,24,2020-05-07 00:00:00+00:00
3505,579,6,573,0,2020-05-07 00:00:00+00:00
3506,356,1,354,1,2020-05-07 00:00:00+00:00
3507,139,2,137,0,2020-05-07 00:00:00+00:00
3508,1589,8,1575,6,2020-05-07 00:00:00+00:00
3509,254,2,252,0,2020-05-07 00:00:00+00:00
3510,147,2,145,0,2020-05-07 00:00:00+00:00
3511,168,6,162,0,2020-05-07 00:00:00+00:00
3512,991,6,985,0,2020-05-08 00:00:00+00:00
3513,593,9,560,24,2020-05-08 00:00:00+00:00
3514,579,6,573,0,2020-05-08 00:00:00+00:00
3515,356,1,354,1,2020-05-08 00:00:00+00:00
3516,139,2,137,0,2020-05-08 00:00:00+00:00
3517,1589,8,1575,6,2020-05-08 00:00:00+00:00
3518,254,2,252,0,2020-05-08 00:00:00+00:00
3519,147,2,145,0,2020-05-08 00:00:00+00:00
3520,168,6,162,0,2020-05-08 00:00:00+00:00
3521,113,1,104,8,2020-05-08 00:00:00+00:00
3522,146,2,144,0,2020-05-08 00:00:00+00:00
3523,45,0,40,5,2020-05-08 00:00:00+00:00
3524,75,0,75,0,2020-05-08 00:00:00+00:00
3525,18,0,18,0,2020-05-08 00:00:00+00:00
3526,308,3,268,37,2020-05-08 00:00:00+00:00
3527,788,7,776,5,2020-05-08 00:00:00+00:00
3528,657,7,623,27,2020-05-08 00:00:00+00:00
3529,328,6,320,2,2020-05-08 00:00:00+00:00
3530,944,13,815,116,2020-05-08 00:00:00+00:00
3531,1276,22,1254,0,2020-05-08 00:00:00+00:00
3532,1044,4,960,80,2020-05-08 00:00:00+00:00
3533,68128,4512,63616,0,2020-05-08 00:00:00+00:00
3534,1019,4,1015,0,2020-05-08 00:00:00+00:00
3535,201,1,172,28,2020-05-08 00:00:00+00:00
3536,653,0,652,1,2020-05-08 00:00:00+00:00
3537,937,1,936,0,2020-05-08 00:00:00+00:00
3538,198,0,195,3,2020-05-08 00:00:00+00:00
3539,561,3,558,0,2020-05-08 00:00:00+00:00
3540,191,3,186,2,2020-05-08 00:00:00+00:00
3541,1,0,1,0,2020-05-08 00:00:00+00:00
3542,76,3,73,0,2020-05-08 00:00:00+00:00
3543,185,2,182,1,2020-05-08 00:00:00+00:00
3544,1268,1,1267,0,2020-05-08 00:00:00+00:00
3545,198,0,197,1,2020-05-09 00:00:00+00:00
3546,561,3,558,0,2020-05-09 00:00:00+00:00
3547,191,3,186,2,2020-05-09 00:00:00+00:00
3548,1,0,1,0,2020-05-09 00:00:00+00:00
3549,76,3,73,0,2020-05-09 00:00:00+00:00
3550,185,2,183,0,2020-05-09 00:00:00+00:00
3551,1268,1,1267,0,2020-05-09 00:00:00+00:00
3552,124,1,105,18,2020-05-09 00:00:00+00:00
3553,146,2,144,0,2020-05-09 00:00:00+00:00
3554,45,0,40,5,2020-05-09 00:00:00+00:00
3555,75,0,75,0,2020-05-09 00:00:00+00:00
3556,18,0,18,0,2020-05-09 00:00:00+00:00
3557,308,3,293,12,2020-05-09 00:00:00+00:00
3558,788,7,776,5,2020-05-09 00:00:00+00:00
3559,659,7,626,26,2020-05-09 00:00:00+00:00
3560,991,6,985,0,2020-05-09 00:00:00+00:00
3561,593,9,565,19,2020-05-09 00:00:00+00:00
3562,579,6,573,0,2020-05-09 00:00:00+00:00
3563,356,1,354,1,2020-05-09 00:00:00+00:00
3564,139,2,137,0,2020-05-09 00:00:00+00:00
3565,1589,8,1576,5,2020-05-09 00:00:00+00:00
3566,254,2,252,0,2020-05-09 00:00:00+00:00
3567,147,2,145,0,2020-05-09 00:00:00+00:00
3568,168,6,162,0,2020-05-09 00:00:00+00:00
3569,328,6,321,1,2020-05-09 00:00:00+00:00
3570,944,13,891,40,2020-05-09 00:00:00+00:00
3571,1276,22,1254,0,2020-05-09 00:00:00+00:00
3572,1044,4,967,73,2020-05-09 00:00:00+00:00
3573,68129,4512,63616,1,2020-05-09 00:00:00+00:00
3574,1019,4,1015,0,2020-05-09 00:00:00+00:00
3575,201,1,184,16,2020-05-09 00:00:00+00:00
3576,653,0,652,1,2020-05-09 00:00:00+00:00
3577,937,1,936,0,2020-05-09 00:00:00+00:00
3578,328,6,321,1,2020-05-10 00:00:00+00:00
3579,945,13,904,28,2020-05-10 00:00:00+00:00
3580,1276,22,1254,0,2020-05-10 00:00:00+00:00
3581,1047,4,982,61,2020-05-10 00:00:00+00:00
3582,68134,4512,63616,6,2020-05-10 00:00:00+00:00
3583,1019,4,1015,0,2020-05-10 00:00:00+00:00
